,interacted_at;DATA;;;;;;VENDAS TOTAIS;Compras e offers;REWARDS
123476;09/01/2019;16:28:00;1;;;;;;
123588;09/01/2019;16:37:00;1;;;;;;
123589;09/01/2019;16:38:00;1;;;;;;
121669;09/01/2019;16:38:00;1;;;;;;
121763;09/01/2019;16:43:00;1;;;;;;
121670;09/01/2019;16:46:00;1;;;;;;
123632;09/01/2019;16:48:00;1;;;;;;
122719;09/01/2019;16:51:00;1;;;;;;
121671;09/01/2019;16:52:00;1;;;;;;
122786;09/01/2019;16:57:00;1;;;;;;
123033;09/01/2019;16:57:00;1;;;;;;
123637;09/01/2019;17:01:00;1;;;;;;
123478;09/01/2019;17:01:00;1;;;;;;
122710;09/01/2019;17:03:00;1;;;;;;
121674;09/01/2019;17:08:00;1;;;;;;
123036;09/01/2019;17:15:00;1;;;;;;
123641;09/01/2019;17:22:00;1;;;;;;
123396;09/01/2019;17:24:00;1;;;;;;
122790;09/01/2019;17:24:00;1;;;;;;
123040;09/01/2019;17:27:00;1;;;;;;
121681;09/01/2019;17:28:00;1;;;;;;
122795;09/01/2019;17:32:00;1;;;;;;
123042;09/01/2019;17:41:00;1;;;;;;
123643;09/01/2019;17:46:00;1;;;;;;
123479;09/01/2019;17:48:00;1;;;;;;
122004;09/01/2019;17:52:00;1;;;;;;
123646;09/01/2019;17:59:00;1;;;;;;
121688;09/01/2019;18:00:00;1;;;;;;
121689;09/01/2019;18:00:00;1;;;;;;
121781;09/01/2019;18:06:00;1;;;;;;
123650;09/01/2019;18:11:00;1;;;;;;
122231;09/01/2019;18:13:00;1;;;;;;
123039;09/01/2019;18:18:00;1;;;;;;
121693;09/01/2019;18:19:00;1;;;;;;
122807;09/01/2019;18:30:00;1;;;;;;
123041;09/01/2019;18:31:00;1;;;;;;
123047;09/01/2019;18:34:00;1;;;;;;
122811;09/01/2019;18:42:00;1;;;;;;
122397;09/01/2019;18:53:00;1;;;;;;
123661;09/01/2019;18:56:00;1;;;;;;
122012;09/01/2019;19:01:00;1;;;;;;
123662;09/01/2019;19:10:00;1;;;;;;
123049;09/01/2019;19:10:00;1;;;;;;
121791;09/01/2019;19:10:00;1;;;;;;
121792;09/01/2019;19:12:00;1;;;;;;
121698;09/01/2019;19:12:00;1;;;;;;
122820;09/01/2019;19:23:00;1;;;;;;
121794;09/01/2019;19:27:00;1;;;;;;
121793;09/01/2019;19:28:00;1;;;;;;
123053;09/01/2019;20:02:00;1;;;;;;
122833;09/01/2019;20:16:00;1;;;;;;
122713;09/01/2019;20:16:00;1;;;;;;
123668;09/01/2019;20:17:00;1;;;;;;
122834;09/01/2019;20:31:00;1;;;;;;
122714;09/01/2019;20:32:00;1;;;;;;
123056;09/01/2019;20:40:00;1;;;;;;
122715;09/01/2019;20:44:00;1;;;;;;
122836;09/01/2019;20:44:00;1;;;;;;
123482;09/01/2019;20:46:00;1;;;;;;
123671;09/01/2019;20:51:00;1;;;;;;
122838;09/01/2019;21:02:00;1;;;;;;
122839;09/01/2019;21:04:00;1;;;;;;
123054;09/01/2019;21:04:00;1;;;;;;
123675;09/01/2019;21:31:00;1;;;;;;
123484;09/01/2019;21:32:00;1;;;;;;
121704;09/01/2019;21:45:00;1;;;;;;
122847;09/01/2019;21:55:00;1;;;;;;
122850;09/01/2019;22:00:00;1;;;;;;
122851;09/01/2019;22:02:00;1;;;;;;
122853;09/01/2019;22:07:00;1;;;;;;
123681;09/01/2019;22:11:00;1;;;;;;
122856;09/01/2019;22:16:00;1;;;;;;
123441;09/01/2019;22:40:00;1;;;;;;
121709;09/01/2019;22:44:00;1;;;;;;
122869;09/01/2019;22:50:00;1;;;;;;
123691;09/01/2019;23:04:00;1;;;;;;
121712;09/01/2019;23:06:00;1;;;;;;
121711;09/01/2019;23:07:00;1;;;;;;
122716;09/01/2019;23:17:00;1;;;;;;
122532;09/01/2019;23:23:00;1;;;;;;
123698;09/01/2019;23:27:00;1;;;;;;
123722;09/01/2019;23:30:00;1;;;;;;
121713;09/01/2019;23:31:00;1;;;;;;
121714;09/01/2019;23:32:00;1;;;;;;
122876;09/01/2019;23:32:00;1;;;;;;
123493;09/01/2019;23:33:00;1;;;;;;
121715;09/01/2019;23:35:00;1;;;;;;
122427;09/01/2019;23:39:00;1;;;;;;
122880;09/01/2019;23:43:00;1;;;;;;
123703;09/01/2019;23:46:00;1;;;;;;
122718;09/01/2019;23:47:00;1;;;;;;
123707;09/01/2019;23:53:00;1;;;;;;
123729;09/01/2019;23:54:00;1;;;;;;
123487;09/01/2019;23:54:00;1;;;;;;
151739;10/01/2019;00:35:00;1;;;;;;
151903;10/01/2019;01:35:00;1;;;;;;
151494;10/01/2019;14:26:00;1;;;;;;
152128;10/01/2019;14:31:00;1;;;;;;
151576;10/01/2019;14:33:00;1;;;;;;
151778;10/01/2019;14:38:00;1;;;;;;
152130;10/01/2019;14:39:00;1;;;;;;
152131;10/01/2019;14:43:00;1;;;;;;
152132;10/01/2019;14:43:00;1;;;;;;
151787;10/01/2019;15:06:00;1;;;;;;
151587;10/01/2019;15:08:00;1;;;;;;
151432;10/01/2019;15:09:00;1;;;;;;
151431;10/01/2019;15:10:00;1;;;;;;
151592;10/01/2019;15:15:00;1;;;;;;
151436;10/01/2019;15:19:00;1;;;;;;
151793;10/01/2019;15:21:00;1;;;;;;
151794;10/01/2019;15:23:00;1;;;;;;
151595;10/01/2019;15:26:00;1;;;;;;
152139;10/01/2019;15:27:00;1;;;;;;
151439;10/01/2019;15:28:00;1;;;;;;
151798;10/01/2019;15:32:00;1;;;;;;
152142;10/01/2019;15:35:00;1;;;;;;
151442;10/01/2019;15:37:00;1;;;;;;
151799;10/01/2019;15:37:00;1;;;;;;
152023;10/01/2019;15:39:00;1;;;;;;
151801;10/01/2019;15:42:00;1;;;;;;
152149;10/01/2019;15:43:00;1;;;;;;
151802;10/01/2019;15:45:00;1;;;;;;
151763;10/01/2019;15:46:00;1;;;;;;
151733;10/01/2019;15:51:00;1;;;;;;
151609;10/01/2019;15:54:00;1;;;;;;
151734;10/01/2019;15:54:00;1;;;;;;
152157;10/01/2019;15:58:00;1;;;;;;
152158;10/01/2019;15:59:00;1;;;;;;
151615;10/01/2019;16:01:00;1;;;;;;
151513;10/01/2019;16:02:00;1;;;;;;
151807;10/01/2019;16:02:00;1;;;;;;
151618;10/01/2019;16:06:00;1;;;;;;
151982;10/01/2019;16:07:00;1;;;;;;
152037;10/01/2019;16:08:00;1;;;;;;
151454;10/01/2019;16:12:00;1;;;;;;
152161;10/01/2019;16:14:00;1;;;;;;
151456;10/01/2019;16:18:00;1;;;;;;
151681;10/01/2019;16:22:00;1;;;;;;
151660;10/01/2019;16:23:00;1;;;;;;
151458;10/01/2019;16:25:00;1;;;;;;
151912;10/01/2019;16:26:00;1;;;;;;
151914;10/01/2019;16:31:00;1;;;;;;
151518;10/01/2019;16:32:00;1;;;;;;
151519;10/01/2019;16:32:00;1;;;;;;
151818;10/01/2019;16:32:00;1;;;;;;
151983;10/01/2019;16:36:00;1;;;;;;
151917;10/01/2019;16:38:00;1;;;;;;
151918;10/01/2019;16:39:00;1;;;;;;
151682;10/01/2019;16:39:00;1;;;;;;
151521;10/01/2019;16:42:00;1;;;;;;
151989;10/01/2019;16:48:00;1;;;;;;
152057;10/01/2019;16:48:00;1;;;;;;
152169;10/01/2019;16:53:00;1;;;;;;
151928;10/01/2019;16:56:00;1;;;;;;
151930;10/01/2019;16:59:00;1;;;;;;
151467;10/01/2019;17:10:00;1;;;;;;
151830;10/01/2019;17:18:00;1;;;;;;
151470;10/01/2019;17:27:00;1;;;;;;
151691;10/01/2019;18:25:00;1;;;;;;
151765;10/01/2019;18:30:00;1;;;;;;
151842;10/01/2019;18:30:00;1;;;;;;
151766;10/01/2019;18:31:00;1;;;;;;
151708;10/01/2019;18:32:00;1;;;;;;
151844;10/01/2019;18:44:00;1;;;;;;
152174;10/01/2019;18:56:00;1;;;;;;
151752;10/01/2019;19:15:00;1;;;;;;
151964;10/01/2019;19:23:00;1;;;;;;
151539;10/01/2019;19:31:00;1;;;;;;
151540;10/01/2019;19:34:00;1;;;;;;
151714;10/01/2019;19:41:00;1;;;;;;
151767;10/01/2019;20:12:00;1;;;;;;
152179;10/01/2019;21:06:00;1;;;;;;
151854;10/01/2019;21:07:00;1;;;;;;
151768;10/01/2019;21:08:00;1;;;;;;
151856;10/01/2019;21:14:00;1;;;;;;
151857;10/01/2019;21:19:00;1;;;;;;
152185;10/01/2019;21:37:00;1;;;;;;
152187;10/01/2019;21:45:00;1;;;;;;
151480;10/01/2019;21:52:00;1;;;;;;
151753;10/01/2019;21:54:00;1;;;;;;
151735;10/01/2019;21:55:00;1;;;;;;
151736;10/01/2019;21:56:00;1;;;;;;
151754;10/01/2019;22:01:00;1;;;;;;
151661;10/01/2019;22:16:00;1;;;;;;
151683;10/01/2019;22:17:00;1;;;;;;
151865;10/01/2019;22:18:00;1;;;;;;
151867;10/01/2019;22:21:00;1;;;;;;
151968;10/01/2019;22:24:00;1;;;;;;
152196;10/01/2019;22:33:00;1;;;;;;
152202;10/01/2019;22:54:00;1;;;;;;
151737;10/01/2019;22:55:00;1;;;;;;
151755;10/01/2019;22:56:00;1;;;;;;
151484;10/01/2019;23:02:00;1;;;;;;
151654;10/01/2019;23:12:00;1;;;;;;
151970;10/01/2019;23:13:00;1;;;;;;
151757;10/01/2019;23:35:00;1;;;;;;
151726;10/01/2019;23:45:00;1;;;;;;
151692;10/01/2019;23:46:00;1;;;;;;
151974;10/01/2019;23:51:00;1;;;;;;
151975;10/01/2019;23:52:00;1;;;;;;
151882;10/01/2019;23:56:00;1;;;;;;
72175;04/02/2019;00:28:00;2;;;;;;
72274;04/02/2019;00:34:00;2;;;;;;
71881;04/02/2019;01:01:00;2;;;;;;
71883;04/02/2019;01:02:00;2;;;;;;
72280;04/02/2019;01:19:00;2;;;;;;
72282;04/02/2019;01:33:00;2;;;;;;
72088;04/02/2019;14:43:00;2;;;;;;
72181;04/02/2019;14:56:00;2;;;;;;
72034;04/02/2019;14:59:00;2;;;;;;
72090;04/02/2019;15:02:00;2;;;;;;
71740;04/02/2019;15:09:00;2;;;;;;
72041;04/02/2019;15:20:00;2;;;;;;
72048;04/02/2019;15:33:00;2;;;;;;
72049;04/02/2019;15:40:00;2;;;;;;
71831;04/02/2019;15:48:00;2;;;;;;
71832;04/02/2019;15:49:00;2;;;;;;
72052;04/02/2019;15:54:00;2;;;;;;
72198;04/02/2019;16:02:00;2;;;;;;
72201;04/02/2019;16:13:00;2;;;;;;
72116;04/02/2019;16:14:00;2;;;;;;
71762;04/02/2019;16:22:00;2;;;;;;
72205;04/02/2019;16:24:00;2;;;;;;
71842;04/02/2019;16:30:00;2;;;;;;
72210;04/02/2019;16:36:00;2;;;;;;
71848;04/02/2019;16:38:00;2;;;;;;
72212;04/02/2019;16:39:00;2;;;;;;
72211;04/02/2019;16:41:00;2;;;;;;
72125;04/02/2019;16:44:00;2;;;;;;
72096;04/02/2019;16:44:00;2;;;;;;
72216;04/02/2019;16:54:00;2;;;;;;
72310;04/02/2019;16:54:00;2;;;;;;
71767;04/02/2019;16:59:00;2;;;;;;
72127;04/02/2019;17:00:00;2;;;;;;
72128;04/02/2019;17:01:00;2;;;;;;
72312;04/02/2019;17:03:00;2;;;;;;
72103;04/02/2019;17:10:00;2;;;;;;
71768;04/02/2019;17:11:00;2;;;;;;
71769;04/02/2019;17:12:00;2;;;;;;
71918;04/02/2019;17:20:00;2;;;;;;
72324;04/02/2019;17:58:00;2;;;;;;
72327;04/02/2019;18:03:00;2;;;;;;
72135;04/02/2019;18:04:00;2;;;;;;
72137;04/02/2019;18:13:00;2;;;;;;
72138;04/02/2019;18:22:00;2;;;;;;
72139;04/02/2019;18:24:00;2;;;;;;
71708;04/02/2019;18:39:00;2;;;;;;
72235;04/02/2019;19:41:00;2;;;;;;
72238;04/02/2019;20:03:00;2;;;;;;
71724;04/02/2019;21:01:00;2;;;;;;
71786;04/02/2019;21:10:00;2;;;;;;
72067;04/02/2019;21:35:00;2;;;;;;
71793;04/02/2019;22:28:00;2;;;;;;
71933;04/02/2019;22:57:00;2;;;;;;
72165;04/02/2019;23:04:00;2;;;;;;
72075;04/02/2019;23:39:00;2;;;;;;
72076;04/02/2019;23:42:00;2;;;;;;
72266;04/02/2019;23:44:00;2;;;;;;
52079;05/02/2019;00:12:00;2;;;;;;
51217;05/02/2019;00:13:00;2;;;;;;
52288;05/02/2019;00:25:00;2;;;;;;
52082;05/02/2019;00:29:00;2;;;;;;
52026;05/02/2019;00:34:00;2;;;;;;
52089;05/02/2019;00:50:00;2;;;;;;
51220;05/02/2019;14:13:00;2;;;;;;
52187;05/02/2019;14:37:00;2;;;;;;
52096;05/02/2019;14:55:00;2;;;;;;
52095;05/02/2019;14:59:00;2;;;;;;
52098;05/02/2019;15:02:00;2;;;;;;
51902;05/02/2019;15:03:00;2;;;;;;
52191;05/02/2019;15:07:00;2;;;;;;
51995;05/02/2019;15:09:00;2;;;;;;
51274;05/02/2019;15:13:00;2;;;;;;
51275;05/02/2019;15:13:00;2;;;;;;
51280;05/02/2019;15:18:00;2;;;;;;
52035;05/02/2019;15:20:00;2;;;;;;
52037;05/02/2019;15:23:00;2;;;;;;
52039;05/02/2019;15:26:00;2;;;;;;
51908;05/02/2019;15:32:00;2;;;;;;
51289;05/02/2019;15:35:00;2;;;;;;
52200;05/02/2019;15:37:00;2;;;;;;
51290;05/02/2019;15:38:00;2;;;;;;
52046;05/02/2019;15:46:00;2;;;;;;
52202;05/02/2019;15:48:00;2;;;;;;
50979;05/02/2019;15:49:00;2;;;;;;
52109;05/02/2019;15:57:00;2;;;;;;
52318;05/02/2019;15:58:00;2;;;;;;
52206;05/02/2019;15:58:00;2;;;;;;
52051;05/02/2019;15:59:00;2;;;;;;
52207;05/02/2019;16:00:00;2;;;;;;
52319;05/02/2019;16:00:00;2;;;;;;
51387;05/02/2019;16:01:00;2;;;;;;
51300;05/02/2019;16:07:00;2;;;;;;
51301;05/02/2019;16:09:00;2;;;;;;
52324;05/02/2019;16:16:00;2;;;;;;
51090;05/02/2019;16:18:00;2;;;;;;
52325;05/02/2019;16:19:00;2;;;;;;
51305;05/02/2019;16:21:00;2;;;;;;
51307;05/02/2019;16:25:00;2;;;;;;
52211;05/02/2019;16:26:00;2;;;;;;
51308;05/02/2019;16:27:00;2;;;;;;
51309;05/02/2019;16:27:00;2;;;;;;
52115;05/02/2019;16:29:00;2;;;;;;
51313;05/02/2019;16:45:00;2;;;;;;
52062;05/02/2019;16:57:00;2;;;;;;
52317;05/02/2019;17:01:00;2;;;;;;
51319;05/02/2019;17:07:00;2;;;;;;
52121;05/02/2019;17:08:00;2;;;;;;
52330;05/02/2019;17:13:00;2;;;;;;
52323;05/02/2019;17:15:00;2;;;;;;
52331;05/02/2019;17:17:00;2;;;;;;
52326;05/02/2019;17:20:00;2;;;;;;
51614;05/02/2019;17:23:00;2;;;;;;
52334;05/02/2019;17:24:00;2;;;;;;
52218;05/02/2019;17:25:00;2;;;;;;
51328;05/02/2019;17:38:00;2;;;;;;
51330;05/02/2019;17:54:00;2;;;;;;
51333;05/02/2019;18:01:00;2;;;;;;
51334;05/02/2019;18:05:00;2;;;;;;
52224;05/02/2019;18:40:00;2;;;;;;
51120;05/02/2019;18:57:00;2;;;;;;
52135;05/02/2019;19:40:00;2;;;;;;
52229;05/02/2019;20:10:00;2;;;;;;
51345;05/02/2019;20:26:00;2;;;;;;
52139;05/02/2019;20:33:00;2;;;;;;
52140;05/02/2019;20:38:00;2;;;;;;
51347;05/02/2019;21:06:00;2;;;;;;
52233;05/02/2019;21:25:00;2;;;;;;
52234;05/02/2019;21:28:00;2;;;;;;
51349;05/02/2019;21:31:00;2;;;;;;
52073;05/02/2019;22:00:00;2;;;;;;
51631;05/02/2019;22:14:00;2;;;;;;
52154;05/02/2019;22:15:00;2;;;;;;
52157;05/02/2019;22:35:00;2;;;;;;
52158;05/02/2019;22:40:00;2;;;;;;
52159;05/02/2019;22:49:00;2;;;;;;
52160;05/02/2019;22:58:00;2;;;;;;
51925;05/02/2019;23:26:00;2;;;;;;
52170;05/02/2019;23:37:00;2;;;;;;
51366;05/02/2019;23:38:00;2;;;;;;
47334;06/02/2019;00:01:00;2;;;;;;
47445;06/02/2019;00:12:00;2;;;;;;
47845;06/02/2019;00:26:00;2;;;;;;
47841;06/02/2019;00:29:00;2;;;;;;
48756;06/02/2019;00:36:00;2;;;;;;
47446;06/02/2019;00:44:00;2;;;;;;
48459;06/02/2019;01:24:00;2;;;;;;
48463;06/02/2019;14:42:00;2;;;;;;
48464;06/02/2019;14:50:00;2;;;;;;
48762;06/02/2019;15:03:00;2;;;;;;
48472;06/02/2019;15:12:00;2;;;;;;
48473;06/02/2019;15:13:00;2;;;;;;
47636;06/02/2019;15:17:00;2;;;;;;
47637;06/02/2019;15:22:00;2;;;;;;
48485;06/02/2019;15:36:00;2;;;;;;
48486;06/02/2019;15:38:00;2;;;;;;
47640;06/02/2019;15:38:00;2;;;;;;
47450;06/02/2019;15:39:00;2;;;;;;
48490;06/02/2019;15:46:00;2;;;;;;
47361;06/02/2019;15:50:00;2;;;;;;
47453;06/02/2019;15:53:00;2;;;;;;
48774;06/02/2019;15:56:00;2;;;;;;
47457;06/02/2019;15:59:00;2;;;;;;
48495;06/02/2019;16:02:00;2;;;;;;
48268;06/02/2019;16:03:00;2;;;;;;
48352;06/02/2019;16:06:00;2;;;;;;
48353;06/02/2019;16:07:00;2;;;;;;
48497;06/02/2019;16:08:00;2;;;;;;
47458;06/02/2019;16:09:00;2;;;;;;
47459;06/02/2019;16:10:00;2;;;;;;
47460;06/02/2019;16:10:00;2;;;;;;
48047;06/02/2019;16:12:00;2;;;;;;
48499;06/02/2019;16:13:00;2;;;;;;
48784;06/02/2019;16:26:00;2;;;;;;
48785;06/02/2019;16:29:00;2;;;;;;
49001;06/02/2019;16:32:00;2;;;;;;
48504;06/02/2019;16:33:00;2;;;;;;
47470;06/02/2019;16:38:00;2;;;;;;
48509;06/02/2019;16:40:00;2;;;;;;
48278;06/02/2019;16:43:00;2;;;;;;
48514;06/02/2019;16:51:00;2;;;;;;
47560;06/02/2019;16:53:00;2;;;;;;
47475;06/02/2019;16:57:00;2;;;;;;
48796;06/02/2019;17:00:00;2;;;;;;
48518;06/02/2019;17:01:00;2;;;;;;
47477;06/02/2019;17:03:00;2;;;;;;
48745;06/02/2019;17:05:00;2;;;;;;
48797;06/02/2019;17:07:00;2;;;;;;
47478;06/02/2019;17:10:00;2;;;;;;
47563;06/02/2019;17:17:00;2;;;;;;
49013;06/02/2019;17:23:00;2;;;;;;
47863;06/02/2019;17:25:00;2;;;;;;
47481;06/02/2019;17:28:00;2;;;;;;
48804;06/02/2019;17:30:00;2;;;;;;
49014;06/02/2019;17:30:00;2;;;;;;
47570;06/02/2019;17:32:00;2;;;;;;
48527;06/02/2019;17:33:00;2;;;;;;
48528;06/02/2019;17:38:00;2;;;;;;
48807;06/02/2019;17:39:00;2;;;;;;
48808;06/02/2019;17:44:00;2;;;;;;
48736;06/02/2019;17:49:00;2;;;;;;
47913;06/02/2019;17:53:00;2;;;;;;
48282;06/02/2019;17:58:00;2;;;;;;
48283;06/02/2019;18:01:00;2;;;;;;
48533;06/02/2019;18:05:00;2;;;;;;
48284;06/02/2019;18:06:00;2;;;;;;
48536;06/02/2019;18:20:00;2;;;;;;
47492;06/02/2019;18:23:00;2;;;;;;
48537;06/02/2019;18:24:00;2;;;;;;
48814;06/02/2019;18:25:00;2;;;;;;
48538;06/02/2019;18:28:00;2;;;;;;
48815;06/02/2019;18:30:00;2;;;;;;
47495;06/02/2019;19:03:00;2;;;;;;
54804;06/02/2019;19:31:00;2;;;;;;
48547;06/02/2019;19:59:00;2;;;;;;
47499;06/02/2019;20:11:00;2;;;;;;
48550;06/02/2019;20:30:00;2;;;;;;
48552;06/02/2019;20:46:00;2;;;;;;
47502;06/02/2019;20:54:00;2;;;;;;
48554;06/02/2019;21:07:00;2;;;;;;
48604;06/02/2019;21:29:00;2;;;;;;
48843;06/02/2019;21:57:00;2;;;;;;
49036;06/02/2019;22:02:00;2;;;;;;
48738;06/02/2019;22:13:00;2;;;;;;
48611;06/02/2019;22:14:00;2;;;;;;
48612;06/02/2019;22:14:00;2;;;;;;
48845;06/02/2019;22:15:00;2;;;;;;
48852;06/02/2019;22:59:00;2;;;;;;
48623;06/02/2019;23:02:00;2;;;;;;
26099;06/02/2019;23:04:00;2;;;;;;
48853;06/02/2019;23:10:00;2;;;;;;
48300;06/02/2019;23:11:00;2;;;;;;
26102;06/02/2019;23:20:00;2;;;;;;
48301;06/02/2019;23:20:00;2;;;;;;
47518;06/02/2019;23:26:00;2;;;;;;
48859;06/02/2019;23:29:00;2;;;;;;
48860;06/02/2019;23:33:00;2;;;;;;
47522;06/02/2019;23:43:00;2;;;;;;
47523;06/02/2019;23:49:00;2;;;;;;
26111;06/02/2019;23:50:00;2;;;;;;
55108;06/02/2019;23:55:00;2;;;;;;
1374;07/02/2019;00:02:00;2;;;;;;
1006;07/02/2019;00:22:00;2;;;;;;
1007;07/02/2019;00:25:00;2;;;;;;
1377;07/02/2019;14:20:00;2;;;;;;
1378;07/02/2019;14:45:00;2;;;;;;
851;07/02/2019;14:48:00;2;;;;;;
1016;07/02/2019;14:55:00;2;;;;;;
849;07/02/2019;14:57:00;2;;;;;;
852;07/02/2019;15:04:00;2;;;;;;
1022;07/02/2019;15:13:00;2;;;;;;
706;07/02/2019;15:14:00;2;;;;;;
562;07/02/2019;15:15:00;2;;;;;;
854;07/02/2019;15:16:00;2;;;;;;
510;07/02/2019;15:16:00;2;;;;;;
631;07/02/2019;15:18:00;2;;;;;;
814;07/02/2019;15:19:00;2;;;;;;
710;07/02/2019;15:20:00;2;;;;;;
711;07/02/2019;15:21:00;2;;;;;;
859;07/02/2019;15:25:00;2;;;;;;
1026;07/02/2019;15:27:00;2;;;;;;
511;07/02/2019;15:27:00;2;;;;;;
1386;07/02/2019;15:27:00;2;;;;;;
717;07/02/2019;15:29:00;2;;;;;;
718;07/02/2019;15:31:00;2;;;;;;
1388;07/02/2019;15:33:00;2;;;;;;
513;07/02/2019;15:33:00;2;;;;;;
715;07/02/2019;15:33:00;2;;;;;;
1030;07/02/2019;15:34:00;2;;;;;;
1390;07/02/2019;15:35:00;2;;;;;;
570;07/02/2019;15:36:00;2;;;;;;
861;07/02/2019;15:41:00;2;;;;;;
569;07/02/2019;15:42:00;2;;;;;;
1395;07/02/2019;15:43:00;2;;;;;;
862;07/02/2019;15:45:00;2;;;;;;
572;07/02/2019;15:45:00;2;;;;;;
573;07/02/2019;15:48:00;2;;;;;;
1398;07/02/2019;15:49:00;2;;;;;;
62110;07/02/2019;15:59:00;2;;;;;;
1399;07/02/2019;15:59:00;2;;;;;;
879;07/02/2019;16:02:00;2;;;;;;
1405;07/02/2019;16:05:00;2;;;;;;
62113;07/02/2019;16:07:00;2;;;;;;
62114;07/02/2019;16:09:00;2;;;;;;
62115;07/02/2019;16:11:00;2;;;;;;
850;07/02/2019;16:11:00;2;;;;;;
663;07/02/2019;16:20:00;2;;;;;;
1101;07/02/2019;16:24:00;2;;;;;;
765;07/02/2019;16:27:00;2;;;;;;
524;07/02/2019;16:29:00;2;;;;;;
738;07/02/2019;16:35:00;2;;;;;;
580;07/02/2019;16:38:00;2;;;;;;
62106;07/02/2019;16:52:00;2;;;;;;
743;07/02/2019;16:54:00;2;;;;;;
1112;07/02/2019;16:55:00;2;;;;;;
997;07/02/2019;16:56:00;2;;;;;;
62111;07/02/2019;17:00:00;2;;;;;;
62126;07/02/2019;17:05:00;2;;;;;;
62112;07/02/2019;17:12:00;2;;;;;;
1425;07/02/2019;17:23:00;2;;;;;;
675;07/02/2019;17:25:00;2;;;;;;
1427;07/02/2019;17:28:00;2;;;;;;
1126;07/02/2019;17:34:00;2;;;;;;
1128;07/02/2019;18:00:00;2;;;;;;
62124;07/02/2019;18:06:00;2;;;;;;
1130;07/02/2019;18:08:00;2;;;;;;
594;07/02/2019;18:30:00;2;;;;;;
1136;07/02/2019;19:14:00;2;;;;;;
1004;07/02/2019;20:13:00;2;;;;;;
1140;07/02/2019;20:17:00;2;;;;;;
999;07/02/2019;20:32:00;2;;;;;;
1143;07/02/2019;20:35:00;2;;;;;;
1146;07/02/2019;20:51:00;2;;;;;;
598;07/02/2019;21:02:00;2;;;;;;
1240;07/02/2019;21:07:00;2;;;;;;
600;07/02/2019;21:20:00;2;;;;;;
601;07/02/2019;21:32:00;2;;;;;;
1247;07/02/2019;21:36:00;2;;;;;;
790;07/02/2019;21:44:00;2;;;;;;
1248;07/02/2019;21:48:00;2;;;;;;
1249;07/02/2019;21:51:00;2;;;;;;
62139;07/02/2019;21:54:00;2;;;;;;
1250;07/02/2019;21:56:00;2;;;;;;
1436;07/02/2019;21:56:00;2;;;;;;
1437;07/02/2019;22:03:00;2;;;;;;
606;07/02/2019;22:14:00;2;;;;;;
608;07/02/2019;22:29:00;2;;;;;;
609;07/02/2019;22:32:00;2;;;;;;
62058;07/02/2019;22:43:00;2;;;;;;
62141;07/02/2019;22:43:00;2;;;;;;
758;07/02/2019;23:02:00;2;;;;;;
683;07/02/2019;23:11:00;2;;;;;;
759;07/02/2019;23:12:00;2;;;;;;
1000;07/02/2019;23:29:00;2;;;;;;
875;07/02/2019;23:29:00;2;;;;;;
1269;07/02/2019;23:30:00;2;;;;;;
75405;07/02/2019;23:33:00;2;;;;;;
62068;07/02/2019;23:36:00;2;;;;;;
844;07/02/2019;23:51:00;2;;;;;;
62142;07/02/2019;23:51:00;2;;;;;;
806;07/02/2019;23:51:00;2;;;;;;
101619;08/02/2019;00:02:00;2;;;;;;
101345;08/02/2019;00:12:00;2;;;;;;
101831;08/02/2019;00:50:00;2;;;;;;
102044;08/02/2019;00:54:00;2;;;;;;
101432;08/02/2019;14:09:00;2;;;;;;
101438;08/02/2019;14:35:00;2;;;;;;
101440;08/02/2019;14:37:00;2;;;;;;
101354;08/02/2019;14:37:00;2;;;;;;
101900;08/02/2019;14:44:00;2;;;;;;
101687;08/02/2019;14:49:00;2;;;;;;
101570;08/02/2019;14:52:00;2;;;;;;
101355;08/02/2019;15:00:00;2;;;;;;
101446;08/02/2019;15:00:00;2;;;;;;
101538;08/02/2019;15:01:00;2;;;;;;
101356;08/02/2019;15:02:00;2;;;;;;
101539;08/02/2019;15:09:00;2;;;;;;
101691;08/02/2019;15:09:00;2;;;;;;
102028;08/02/2019;15:10:00;2;;;;;;
102029;08/02/2019;15:10:00;2;;;;;;
101528;08/02/2019;15:13:00;2;;;;;;
101616;08/02/2019;15:13:00;2;;;;;;
101541;08/02/2019;15:15:00;2;;;;;;
101623;08/02/2019;15:15:00;2;;;;;;
102055;08/02/2019;15:17:00;2;;;;;;
101263;08/02/2019;15:17:00;2;;;;;;
102057;08/02/2019;15:19:00;2;;;;;;
102058;08/02/2019;15:22:00;2;;;;;;
101625;08/02/2019;15:22:00;2;;;;;;
101627;08/02/2019;15:27:00;2;;;;;;
101628;08/02/2019;15:29:00;2;;;;;;
102062;08/02/2019;15:31:00;2;;;;;;
101460;08/02/2019;15:31:00;2;;;;;;
101617;08/02/2019;15:33:00;2;;;;;;
101268;08/02/2019;15:34:00;2;;;;;;
101462;08/02/2019;15:34:00;2;;;;;;
101630;08/02/2019;15:35:00;2;;;;;;
102065;08/02/2019;15:38:00;2;;;;;;
102066;08/02/2019;15:40:00;2;;;;;;
101851;08/02/2019;15:40:00;2;;;;;;
102030;08/02/2019;15:40:00;2;;;;;;
102070;08/02/2019;15:46:00;2;;;;;;
101472;08/02/2019;15:49:00;2;;;;;;
